#Position (bp)	insert size
1.130232185E8	1800.083281375256
1.140017745E8	1508.5118078175897
1.149803305E8	2784.4559409559292
1.159588865E8	2216.8671935878883
1.169374425E8	502.5241571609632
1.179159985E8	11046.068698160836
1.188945545E8	1992.6515878688858
1.198731105E8	5006.664760694621
1.208516665E8	936.5457836456559
1.218302225E8	925.4322506467375
1.228087785E8	2076.262729509748
1.237873345E8	2690.397934635921
1.247658905E8	10907.180682976554
1.257444465E8	2039.2368466949597
1.267230025E8	1696.139882234669
1.277015585E8	966.465530903328
1.286801145E8	561.0934300153813
1.296586705E8	421.03516162310865
1.306372265E8	439.5434183542681
1.316157825E8	589.2677290330772
1.325943385E8	1544.9729493891798
1.335728945E8	566.9877125617114
1.345514505E8	723.0285926225639
1.355300065E8	3256.0363712374583
1.365085625E8	643.467261514237
1.374871185E8	1278.7138568494233
1.384656745E8	3320.7849891828923
1.394442305E8	1110.0076371210369
1.404227865E8	482.5673553719008
1.414013425E8	631.9484474522293
1.423798985E8	953.2215473388505
1.433584545E8	925.7771503611293
1.443370105E8	883.5076583592938
1.453155665E8	458.49537366548043
1.462941225E8	762.0444384835479
1.472726785E8	945.2632688492064
1.482512345E8	1040.6263045540798
1.492297905E8	1984.5216208476518
1.502083465E8	2421.5048617939474
1.511869025E8	996.2076291646548
1.521654585E8	1105.7565625666928
1.531440145E8	9026.8878443015
1.541225705E8	777.7140032948929
1.551011265E8	2656.644491376276
1.560796825E8	1337.0371598796144
1.570582385E8	1841.2489092996557
1.580367945E8	837.8657081676354
1.590153505E8	3720.941428912024
1.599939065E8	1862.191088478676
1.609724625E8	3139.133512452206
1.619510185E8	7071.511471910969
1.629295745E8	1843.4857789269554
1.639081305E8	603.0896732649654
1.648866865E8	1821.8857454452143
1.658652425E8	820.7889462971661
1.668437985E8	1886.4962053263419
1.678223545E8	551.8793587836722
1.688009105E8	3438.446999031946
1.697794665E8	7848.364484086763
1.707580225E8	45092.22791712105
1.717365785E8	34589.72780861244
1.727151345E8	12129.28538758773
1.736936905E8	1339.1872198294805
1.744297225E8	9296.45265952217
1.749190005E8	29025.52099737533
1.756508025E8	8523.636403950817
1.766293585E8	11588.028685548294
1.776079145E8	16040.911045655375
1.785864705E8	1724.6973947895792
1.795650265E8	702.5316330074927
1.805435825E8	5797.464485425342
1.815221385E8	1085.548231929277
1.825006945E8	6567.009578344612
1.834792505E8	5176.302082715243
1.844578065E8	422.5344436891004
1.854363625E8	155966.3764540288
1.864149185E8	2129.4245147375987
1.873934745E8	582.3287882685876
1.883720305E8	8364.54619093539
1.893505865E8	1392.0434243176178
1.903291425E8	772.8135533553356
1.913076985E8	437.33921376456493
1.922862545E8	485.1764815331659
1.932648105E8	713.1409277745156
1.942433665E8	416.1156540834466
1.952219225E8	799.5264357338195
1.962004785E8	1080.1049559981473
1.971790345E8	484.79667770357486
1.981575905E8	572.4307582406368
1.991361465E8	1406.2027888446214
2.001147025E8	2356.398682957791
2.010932585E8	5049.357569721115
2.020718145E8	20240.27128718585
2.030503705E8	3463.978946170479
2.040289265E8	376.82278612118074
2.050074825E8	2090.31220657277
2.059860385E8	5943.8680129516015
2.069645945E8	573.1369107711423
2.079431505E8	693.4162202994095
2.089217065E8	1715.5410905002811
2.099002625E8	1912.3487599645705
2.108788185E8	1397.6653066775466
2.118573745E8	4380.428417032927
2.128359305E8	1035.1904565172485
2.138144865E8	5559.398986152324
2.147930425E8	857.2801595214357
2.157715985E8	2783.4741619301703
2.167501545E8	641.8042023711703
2.177287105E8	657.9628105973342
2.187072665E8	2815.4094809543744
2.196858225E8	561.6474074074074
2.206643785E8	16339.69284064665
2.216429345E8	826.172319806178
2.226214905E8	683.9100414408671
2.236000465E8	483.13080369911336
2.242797555E8	2115.61962212611
