#Position (bp)	insert size
8.17094265E7	3779.2352668213457
8.26879825E7	1274.2954111971278
8.36665385E7	1588.6149666025133
8.46450945E7	1892.6079637798932
8.56236505E7	3808.265834076717
8.66022065E7	2294.7735286814004
8.75377665E7	1783.319946263169
8.80270445E7	1435.0530612244897
8.85593185E7	1578.7086183310535
8.95378745E7	40620.696830748486
9.05164305E7	715.0562257207115
9.14949865E7	1650.5023366336634
9.24735425E7	969.8242126789366
9.34520985E7	5607.681283602151
9.44306545E7	672.6419441376046
9.54092105E7	3496.3182789136404
9.63877665E7	3155.4460010188486
9.73663225E7	1048.2043979812545
9.83448785E7	910.5509453244763
9.93234345E7	1647.8652839697615
1.003019905E8	4412.047491638796
1.012805465E8	1417.0305065544587
1.022591025E8	482.4206915477497
1.032376585E8	2011.717644424541
1.042162145E8	1995.166068222621
1.051947705E8	16549.834755276155
1.061733265E8	744.4162924446546
1.071518825E8	576.5004399472064
1.081304385E8	2339.4313233287858
1.091089945E8	645.6825141776937
1.100875505E8	346.9096430258452
1.110661065E8	610.3013411567476
1.120446625E8	912.240747227087
1.130232185E8	1807.5003579098068
1.140017745E8	1517.697460149211
1.149803305E8	2778.600334881966
1.159588865E8	2211.2322451476557
1.169374425E8	503.9720951509607
1.179159985E8	11019.95487050057
1.188945545E8	1985.647251175148
1.198731105E8	4936.093446088795
1.208516665E8	935.6816005108013
1.218302225E8	927.6619223233837
1.228087785E8	2064.8604269293924
1.237873345E8	2693.13013095308
1.247658905E8	10942.578683225587
1.257444465E8	2043.3360116448325
1.267230025E8	1657.7889088944905
1.277015585E8	969.8987274655356
1.286801145E8	562.4334508594094
1.296586705E8	423.1473593446864
1.306372265E8	440.82376339257075
1.316157825E8	588.840033022163
1.325943385E8	1545.5548161885022
1.335728945E8	566.0917461361395
1.345514505E8	724.1668246445498
1.355300065E8	3252.682346778418
1.365085625E8	641.0287882753206
1.374871185E8	1278.0126202871115
1.384656745E8	3333.689931541159
1.394442305E8	1105.8696808510638
1.404227865E8	482.71152054652725
1.414013425E8	630.2594179788719
1.423798985E8	944.3306457747015
1.433584545E8	932.8137667807317
1.443370105E8	895.3051075268817
1.453155665E8	458.74401571989995
1.462941225E8	764.2888430122969
1.472726785E8	940.8542857142858
1.482512345E8	1035.8018934911242
1.492297905E8	1988.5833871314826
1.502083465E8	2418.636144841921
1.511869025E8	1003.1118993872944
1.521654585E8	1156.6519144704127
1.531440145E8	9010.173223140497
1.541225705E8	778.4448484848485
1.551011265E8	2706.6163107478687
1.560796825E8	1333.9065162753632
1.570582385E8	1797.90904909739
1.580367945E8	836.9134159400337
1.590153505E8	3727.2369679579147
1.599939065E8	1856.6087674714104
1.609724625E8	3141.9617452440034
1.619510185E8	7095.308765243903
1.629295745E8	1857.2958089668616
1.639081305E8	603.0414917855858
1.648866865E8	1821.3746467112026
1.658652425E8	821.0103367267033
1.668437985E8	1886.0268653970006
1.678223545E8	551.314885180902
1.688009105E8	3447.8351515151517
1.697794665E8	7751.872114216282
1.707580225E8	44937.30662305805
1.717365785E8	34567.849153451316
1.727151345E8	12041.686152144719
1.736936905E8	1333.9431001227424
1.744297225E8	9316.439779766002
1.749190005E8	29149.31801470588
1.756508025E8	8535.414712625186
1.766293585E8	11629.816068936221
1.776079145E8	16035.59952908859
1.785864705E8	1732.5569874782927
1.795650265E8	702.3398488013528
1.805435825E8	5788.830334802812
1.815221385E8	1085.8367001172944
1.825006945E8	6590.035089546022
1.834792505E8	5179.919339510572
1.844578065E8	422.05425652667424
1.854363625E8	156046.59067247424
1.864149185E8	2120.706620458891
1.873934745E8	581.7744090441932
1.883720305E8	8430.526285272517
1.893505865E8	1391.2359213250518
1.903291425E8	771.5803869832894
1.913076985E8	438.58219849656825
1.922862545E8	485.27115250291035
1.932648105E8	711.8906799531067
1.942433665E8	414.3709220602119
1.952219225E8	796.9735517525396
1.962004785E8	1083.9667715660867
1.971790345E8	473.51086895467057
1.981575905E8	573.1978975301082
1.991361465E8	1398.96768015322
2.001147025E8	2342.513095238095
2.010932585E8	4981.10049833887
2.020718145E8	20249.757333410325
2.030503705E8	3506.047765267827
2.040289265E8	375.9338448776441
2.050074825E8	2092.986819783375
2.059860385E8	5973.887714212636
2.069645945E8	573.0843176872863
2.079431505E8	751.9691209771495
2.089217065E8	1717.8192052234606
2.099002625E8	1917.2571047957372
2.108788185E8	1397.3921809017845
2.118573745E8	4366.123096904538
2.128359305E8	1032.2602315006202
2.138144865E8	5518.216416986505
2.147930425E8	856.3081018133422
2.157715985E8	2884.2826957682705
2.167501545E8	639.5917097228746
2.177287105E8	656.1309210526316
2.187072665E8	2685.843422706326
2.196858225E8	558.0100412218582
2.206643785E8	16360.467853839038
2.216429345E8	824.5039405880569
2.226214905E8	697.0623966416487
2.236000465E8	483.9070724471241
2.242797555E8	2082.095
2.247690335E8	10175.751537515374
2.255571585E8	643.4670862837661
2.265357145E8	1771.5012993340913
2.275142705E8	38093.70200148258
2.284928265E8	16412.20604553281
2.294713825E8	449.10069845126026
2.304499385E8	1197.8268656716418
2.314284945E8	2121.345827145827
2.324070505E8	2942.031716157814
2.333856065E8	1338.849915178126
2.343641625E8	2732.2192968111203
2.353427185E8	1709.771723287364
2.363212745E8	2382.666743198255
2.372998305E8	1389.948404494382
2.382783865E8	913.5978835978837
2.392569425E8	651.9204219848918
2.402354985E8	535.9115374367173
2.412140545E8	1244.3566018423746
2.421926105E8	1535.934973276689
2.431711665E8	23022.97805035507
2.441497225E8	862.8774104683196
2.451282785E8	655.6690313111546
2.461068345E8	574.1297150767101
