#Position (bp)	insert size
3.331983185E8	2482.685146304809
3.341768745E8	2826.3862977398067
3.351554305E8	2312.218510066089
3.361339865E8	2635.657913849236
3.371125425E8	4586.524177828868
3.380910985E8	7175.155216763912
3.390696545E8	1170.7193553584636
3.400482105E8	11824.971915521295
3.40945784E8	2278.9546874810035
3.41435062E8	1740.8541598389438
3.420053225E8	92923.58950438087
3.429838785E8	78164.11533755387
3.439624345E8	61924.95011988788
3.449409905E8	25722.461952452264
3.459195465E8	4441.164957981888
3.468981025E8	3252.2330965442866
3.478766585E8	2276.268385690939
3.488552145E8	16014.79782307197
3.498337705E8	2444.486767449709
3.508123265E8	5052.9271844265295
3.517908825E8	1831.474780506878
3.527694385E8	2791.327268826432
3.537479945E8	4975.598582742809
3.547265505E8	3684.973885912757
3.557051065E8	1961.8352453243604
3.566836625E8	2771.5372686036535
3.576622185E8	48916.15899922105
3.586407745E8	9804.118368395435
3.596193305E8	2270.8515898133633
3.605978865E8	16698.173729489765
3.615764425E8	4844.895964909245
3.625549985E8	8902.427412163368
3.635335545E8	3178.213207857319
3.645121105E8	2806.100815707104
3.65242163E8	2542.5635884287926
3.65731441E8	37052.61675058332
3.664692225E8	3641.5344289577697
3.674477785E8	3261.73774846243
3.684263345E8	4146.379021170043
3.694048905E8	2240.2439104404166
3.703834465E8	2917.5952395634213
3.713620025E8	15704.298734363143
3.723405585E8	6600.654700384354
3.733191145E8	1883.5296178397589
3.742976705E8	5454.2313568074205
3.752762265E8	4079.7143246727487
3.762547825E8	3102.850791717418
3.772333385E8	3719.4439713607862
3.782118945E8	4520.284620953563
3.791904505E8	6461.156536811298
3.801690065E8	4093.6540482360683
3.811475625E8	8906.716537782233
3.821261185E8	8042.703547094875
3.831046745E8	3685.2748828169656
3.840832305E8	3779.520540154051
3.849989605E8	50970.73665034726
3.854882385E8	924.625
3.860403425E8	5542.7916243081445
3.870188985E8	7316.12644721907
3.879974545E8	3839.38234148874
3.889760105E8	1029.3150809947524
3.899545665E8	2766.104
3.909196135E8	3645.94936340409
3.91408841E8	279.2809297168952
