"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_008320",2.06040370149847,2.06040370149847,3.44254528323487,3.47111857918159,4.31391227100408,3.42400100011022,2.06040370149847,3.11573782778652
"Smp_008360",3.28845211052852,2.06040370149847,3.26810345622194,3.54997039688203,4.64603565321926,3.92820265106869,3.93829772186516,3.6800767561419
"Smp_008400",3.81328529268471,4.49624815371612,2.06040370149847,3.38607762243471,3.56579412569495,3.57220990583968,3.93829772186516,3.6800767561419
"Smp_008430",4.34501659194885,4.49624815371612,4.59347493799166,4.76148362262212,3.99515443327279,4.59525349749271,2.06040370149847,4.38727138488187
"Smp_008440",5.50459138354957,4.38116236395118,5.28060775206885,5.49775926494104,5.23622214757653,5.88755359437629,5.47587272080535,5.23374112936584
"Smp_008470",3.28845211052852,2.06040370149847,2.06040370149847,2.06040370149847,3.1478984975768,2.76096263655954,2.06040370149847,3.11573782778652
"Smp_008500",2.06040370149847,2.06040370149847,2.06040370149847,3.75815765567087,3.56579412569495,3.25163479313908,2.06040370149847,3.11573782778652
"Smp_008545",4.75229526987738,4.38116236395118,4.45989331257144,4.76148362262212,5.57674737710931,4.89843687857817,3.93829772186516,5.25620354312845
"Smp_008900",3.61743249349752,3.78047251066972,3.72480619137176,3.38607762243471,4.11038732799454,3.25163479313908,2.06040370149847,4.25528335158311
"Smp_009230",3.6864084799076,3.95935960446048,4.52833416284237,4.5385272402839,4.78588312826919,5.18785683642209,2.06040370149847,4.46850522396444
"Smp_009250",2.06040370149847,2.06040370149847,3.44254528323487,3.87902202879495,3.56579412569495,3.0418702095104,3.93829772186516,3.52293482707317
"Smp_009310",5.48734543553881,5.30610280424474,6.13022934818252,5.37059717575223,6.02714929703496,5.12618431863742,4.5764446268254,5.75759500374242
"Smp_009390",2.78342766080311,2.06040370149847,2.06040370149847,2.06040370149847,3.56579412569495,3.0418702095104,2.06040370149847,3.11573782778652
"Smp_009400",2.06040370149847,2.06040370149847,2.77100260137248,2.57651962994078,2.06040370149847,2.76096263655954,3.93829772186516,3.3396111203339
"Smp_009520",2.06040370149847,3.31052548005683,2.06040370149847,2.7865121863144,3.1478984975768,2.76096263655954,2.06040370149847,2.8147639733554
"Smp_009540",3.46544311201372,2.06040370149847,3.05567750229862,2.7865121863144,3.1478984975768,2.06040370149847,2.06040370149847,2.8147639733554
"Smp_009650",3.46544311201372,3.31052548005683,3.72480619137176,4.3532961482346,4.11038732799454,3.50060690731051,2.06040370149847,3.81850128055588
"Smp_009690",4.56391016126805,4.11577148685876,4.14434125566722,4.09018869765056,5.1365003081117,4.94706089809398,2.06040370149847,5.25620354312845
"Smp_009760",4.03316363615941,3.31052548005683,3.05567750229862,4.46747326809832,4.78588312826919,4.68479752216559,2.06040370149847,4.15929337189797
"Smp_009810",2.94146416058773,3.31052548005683,3.26810345622194,2.7865121863144,3.56579412569495,3.0418702095104,2.06040370149847,2.06040370149847
"Smp_010230",2.06040370149847,2.06040370149847,3.05567750229862,2.06040370149847,3.1478984975768,3.0418702095104,2.06040370149847,2.8147639733554
"Smp_010290",3.28845211052852,2.06040370149847,3.05567750229862,2.7865121863144,3.1478984975768,3.0418702095104,2.06040370149847,2.8147639733554
"Smp_010620",3.07275056108419,2.06040370149847,3.05567750229862,3.29349809912778,2.06040370149847,3.0418702095104,2.06040370149847,2.97925454223018
"Smp_010710",3.07275056108419,2.06040370149847,3.05567750229862,3.07698648417421,2.06040370149847,2.76096263655954,3.93829772186516,3.3396111203339
"Smp_010820",2.94146416058773,2.06040370149847,2.06040370149847,3.29349809912778,3.1478984975768,2.76096263655954,2.06040370149847,2.8147639733554
"Smp_010940",4.08259255750058,3.31052548005683,3.72480619137176,3.47111857918159,4.11038732799454,3.0418702095104,2.06040370149847,3.81850128055588
"Smp_011030",3.28845211052852,2.06040370149847,3.05567750229862,3.07698648417421,3.86827932471198,3.0418702095104,2.06040370149847,3.11573782778652
"Smp_011120",3.07275056108419,2.06040370149847,3.44254528323487,2.7865121863144,3.56579412569495,3.70313210104368,2.06040370149847,3.52293482707317
"Smp_011270",3.28845211052852,4.11577148685876,3.05567750229862,2.06040370149847,3.1478984975768,4.11856745573051,2.06040370149847,2.8147639733554
"Smp_011570",3.75153739151957,3.31052548005683,3.95218184182325,3.98903952869863,4.64603565321926,4.20407306153905,2.06040370149847,4.34472127472403
"Smp_011660",2.78342766080311,2.06040370149847,2.06040370149847,2.7865121863144,3.1478984975768,3.0418702095104,2.06040370149847,2.8147639733554
"Smp_011860",3.46544311201372,3.5700165094166,2.06040370149847,2.06040370149847,3.86827932471198,2.06040370149847,2.06040370149847,3.11573782778652
"Smp_012070",3.07275056108419,2.06040370149847,3.44254528323487,2.06040370149847,3.1478984975768,3.0418702095104,3.93829772186516,2.06040370149847
"Smp_012110",3.07275056108419,2.06040370149847,2.06040370149847,3.07698648417421,2.06040370149847,3.0418702095104,2.06040370149847,2.8147639733554
"Smp_012150",3.28845211052852,2.06040370149847,3.05567750229862,2.57651962994078,3.1478984975768,2.06040370149847,3.4318036902969,3.23414619331538
"Smp_012280",3.07275056108419,3.31052548005683,3.05567750229862,2.7865121863144,2.06040370149847,2.76096263655954,2.06040370149847,3.11573782778652
"Smp_012340",3.28845211052852,3.31052548005683,3.44254528323487,2.7865121863144,2.06040370149847,2.76096263655954,2.06040370149847,3.3396111203339
"Smp_012470",2.78342766080311,2.06040370149847,3.05567750229862,3.07698648417421,4.11038732799454,3.70313210104368,2.06040370149847,3.52293482707317
"Smp_012570",3.07275056108419,2.06040370149847,2.06040370149847,2.7865121863144,3.1478984975768,2.76096263655954,2.06040370149847,3.11573782778652
"Smp_012690",2.57430478434181,3.5700165094166,2.77100260137248,3.07698648417421,3.1478984975768,2.06040370149847,3.4318036902969,3.23414619331538
"Smp_012720",3.28845211052852,2.06040370149847,3.44254528323487,2.06040370149847,2.06040370149847,2.76096263655954,2.06040370149847,2.59681913548594
"Smp_012740",3.28845211052852,3.78047251066972,3.26810345622194,3.07698648417421,3.99515443327279,3.42400100011022,2.06040370149847,2.59681913548594
"Smp_012750",4.03316363615941,2.06040370149847,3.44254528323487,3.62362138295666,3.56579412569495,3.8208921423324,2.06040370149847,3.11573782778652
"Smp_012860",2.06040370149847,2.06040370149847,2.06040370149847,3.07698648417421,3.1478984975768,3.57220990583968,2.06040370149847,3.43520266389042
"Smp_012900",3.07275056108419,2.06040370149847,2.06040370149847,2.7865121863144,2.06040370149847,3.0418702095104,2.06040370149847,3.11573782778652
"Smp_012930",3.07275056108419,2.06040370149847,2.06040370149847,2.7865121863144,4.11038732799454,2.06040370149847,2.06040370149847,3.3396111203339
"Smp_013040",2.78342766080311,3.31052548005683,3.44254528323487,2.06040370149847,3.56579412569495,3.34144260063074,2.06040370149847,2.8147639733554
"Smp_013200",4.17607165081272,3.78047251066972,3.05567750229862,4.09018869765056,4.11038732799454,4.84804650519755,3.93829772186516,4.05560140471513
"Smp_013210",2.06040370149847,2.06040370149847,3.44254528323487,2.06040370149847,2.83825793766861,3.34144260063074,2.06040370149847,2.59681913548594
"Smp_013300",2.78342766080311,2.06040370149847,3.05567750229862,2.7865121863144,3.1478984975768,2.76096263655954,2.06040370149847,3.11573782778652
"Smp_013360",3.07275056108419,2.06040370149847,2.06040370149847,3.07698648417421,2.83825793766861,3.0418702095104,2.06040370149847,3.11573782778652
"Smp_013370",4.59717061947051,4.87841037916195,4.52833416284237,3.54997039688203,3.72670701000027,4.39618118771742,4.29577112585443,3.81850128055588
"Smp_013470",3.98172721375115,4.38116236395118,4.45989331257144,4.43048734857157,3.86827932471198,4.79575098937433,2.06040370149847,4.15929337189797
"Smp_013790",3.46544311201372,3.31052548005683,3.05567750229862,3.47111857918159,3.56579412569495,3.25163479313908,4.5764446268254,2.8147639733554
"Smp_013840",3.07275056108419,3.78047251066972,4.23060687699884,3.29349809912778,3.86827932471198,3.8208921423324,2.06040370149847,3.52293482707317
"Smp_013870",2.78342766080311,2.06040370149847,3.05567750229862,2.7865121863144,4.31391227100408,2.91434382767921,2.06040370149847,2.06040370149847
"Smp_013930",4.59717061947051,5.5327248763803,5.46225669638649,5.0035379872882,4.97220183964325,4.24480427715639,3.93829772186516,4.65245141237227
"Smp_014010",3.07275056108419,2.06040370149847,2.06040370149847,3.07698648417421,2.06040370149847,3.0418702095104,2.06040370149847,2.8147639733554
"Smp_014050",2.78342766080311,2.06040370149847,2.77100260137248,2.06040370149847,3.1478984975768,2.76096263655954,3.93829772186516,2.59681913548594
"Smp_014170",3.28845211052852,2.06040370149847,2.77100260137248,2.7865121863144,3.86827932471198,3.0418702095104,2.06040370149847,3.3396111203339
"Smp_014290",2.06040370149847,2.06040370149847,3.44254528323487,2.7865121863144,3.86827932471198,3.15272129358932,2.06040370149847,3.3396111203339
"Smp_014400",2.06040370149847,2.06040370149847,2.06040370149847,2.94518604347423,3.56579412569495,3.0418702095104,2.06040370149847,3.60421567550644
"Smp_014650",3.75153739151957,3.31052548005683,3.05567750229862,2.7865121863144,3.1478984975768,3.97855524706179,3.93829772186516,2.8147639733554
"Smp_014660",3.07275056108419,2.06040370149847,3.05567750229862,3.07698648417421,2.06040370149847,2.06040370149847,2.06040370149847,3.11573782778652
"Smp_014800",3.1867794304187,2.06040370149847,3.05567750229862,2.94518604347423,2.06040370149847,2.76096263655954,2.06040370149847,2.06040370149847
"Smp_015050",2.06040370149847,2.06040370149847,3.44254528323487,2.94518604347423,2.06040370149847,2.76096263655954,3.93829772186516,2.8147639733554
"Smp_015090",3.28845211052852,2.06040370149847,2.06040370149847,3.75815765567087,3.56579412569495,3.25163479313908,3.4318036902969,3.3396111203339
"Smp_015220",3.07275056108419,3.31052548005683,2.06040370149847,2.7865121863144,2.83825793766861,2.76096263655954,2.06040370149847,2.06040370149847
"Smp_015530",3.1867794304187,3.31052548005683,2.06040370149847,3.82009723419372,4.11038732799454,3.42400100011022,2.06040370149847,4.15929337189797
"Smp_015690",3.61743249349752,3.78047251066972,3.72480619137176,3.87902202879495,3.1478984975768,3.50060690731051,3.93829772186516,4.95954073340287
"Smp_015720",2.78342766080311,2.06040370149847,3.05567750229862,3.07698648417421,3.1478984975768,3.0418702095104,2.06040370149847,2.8147639733554
"Smp_015840",3.61743249349752,2.06040370149847,2.06040370149847,2.7865121863144,3.1478984975768,2.76096263655954,2.06040370149847,2.06040370149847
"Smp_015860",2.57430478434181,2.06040370149847,3.44254528323487,2.94518604347423,3.1478984975768,3.0418702095104,2.06040370149847,2.06040370149847
"Smp_016050",3.07275056108419,2.95775416035347,3.44254528323487,3.62362138295666,3.56579412569495,2.76096263655954,2.06040370149847,3.11573782778652
"Smp_016090",2.94146416058773,2.06040370149847,3.05567750229862,3.07698648417421,2.06040370149847,2.76096263655954,2.06040370149847,2.06040370149847
"Smp_016410",3.07275056108419,2.06040370149847,3.05567750229862,3.29349809912778,2.06040370149847,2.76096263655954,2.06040370149847,2.8147639733554
"Smp_016550",2.78342766080311,2.06040370149847,3.05567750229862,2.7865121863144,3.1478984975768,3.0418702095104,2.06040370149847,2.06040370149847
"Smp_016630",3.38069941357187,3.31052548005683,2.06040370149847,2.06040370149847,2.83825793766861,3.0418702095104,2.06040370149847,3.3396111203339
"Smp_016730",4.99389202522605,5.36625114960723,4.31152787650299,4.95327849895142,4.57035282774975,4.79575098937433,4.29577112585443,4.05560140471513
"Smp_016900",2.78342766080311,2.06040370149847,2.06040370149847,3.29349809912778,3.56579412569495,2.76096263655954,2.06040370149847,2.8147639733554
"Smp_017010",4.08259255750058,3.31052548005683,3.95218184182325,3.47111857918159,4.11038732799454,3.42400100011022,2.06040370149847,3.43520266389042
"Smp_017070",2.06040370149847,3.31052548005683,2.06040370149847,2.94518604347423,2.06040370149847,3.0418702095104,2.06040370149847,3.11573782778652
"Smp_017280",3.98172721375115,2.06040370149847,4.31152787650299,3.47111857918159,4.64603565321926,4.11856745573051,2.06040370149847,3.81850128055588
"Smp_017360",3.87203182741171,2.06040370149847,4.31152787650299,4.09018869765056,4.49019560802219,3.25163479313908,3.93829772186516,4.25528335158311
"Smp_017430",3.87203182741171,3.78047251066972,2.06040370149847,3.47111857918159,4.31391227100408,3.70313210104368,2.06040370149847,4.05560140471513
"Smp_017660",3.28845211052852,3.31052548005683,2.06040370149847,3.62362138295666,4.11038732799454,3.70313210104368,2.06040370149847,3.11573782778652
"Smp_017710",2.78342766080311,2.06040370149847,3.05567750229862,3.47111857918159,3.1478984975768,2.76096263655954,3.93829772186516,3.3396111203339
"Smp_017730",3.07275056108419,3.31052548005683,3.05567750229862,2.7865121863144,2.06040370149847,2.06040370149847,2.06040370149847,3.52293482707317
"Smp_017750",3.07275056108419,3.31052548005683,3.05567750229862,2.7865121863144,3.56579412569495,3.57220990583968,2.06040370149847,2.06040370149847
"Smp_017830",3.07275056108419,3.31052548005683,2.06040370149847,3.07698648417421,3.1478984975768,3.57220990583968,2.06040370149847,3.11573782778652
"Smp_018220",3.1867794304187,3.5700165094166,3.26810345622194,2.06040370149847,2.83825793766861,2.76096263655954,2.06040370149847,2.8147639733554
"Smp_018240",3.61743249349752,3.31052548005683,3.05567750229862,3.47111857918159,3.1478984975768,3.57220990583968,2.06040370149847,3.11573782778652
"Smp_018250",3.07275056108419,2.06040370149847,3.44254528323487,3.75815765567087,2.06040370149847,3.0418702095104,3.93829772186516,3.3396111203339
